layer,alpha,split,compared_party_key,n_total,n_valid,n_pairs,mean_score,mean_delta,ci_low,ci_high
21,1.0,selection,AfD,57,57,57,3.1579,-0.8772,-1.3684,-0.4386
21,1.0,selection,DIE_LINKE,57,57,57,3.7018,-0.5263,-0.9649,-0.1048
21,2.0,selection,CDU_CSU,57,57,57,3.386,-0.6667,-1.1228,-0.2807
21,2.0,selection,GRUENE,57,57,57,3.7544,-0.4386,-0.9298,0.0526
21,2.0,selection,SPD,57,57,57,3.7544,-0.4035,-0.807,-0.0175
21,2.0,selection,AfD,57,57,57,3.0877,-0.9474,-1.3684,-0.5614
21,2.0,selection,DIE_LINKE,57,57,57,3.7018,-0.5263,-0.9829,-0.0526
21,4.0,selection,CDU_CSU,57,57,57,3.3684,-0.6842,-1.1404,-0.2632
21,4.0,selection,GRUENE,57,57,57,3.614,-0.5789,-1.1579,-0.0175
21,4.0,selection,SPD,57,57,57,3.6842,-0.4737,-1.0175,0.0702
21,4.0,selection,AfD,57,57,57,3.0175,-1.0175,-1.5443,-0.5439
21,4.0,selection,DIE_LINKE,57,57,57,3.614,-0.614,-1.1053,-0.1579
21,8.0,selection,CDU_CSU,57,57,57,2.5789,-1.4737,-2.1228,-0.807
21,8.0,selection,GRUENE,57,57,57,2.9825,-1.2105,-2.0702,-0.4382
21,8.0,selection,SPD,57,57,57,2.807,-1.3509,-1.9649,-0.8241
21,8.0,selection,AfD,57,57,57,2.0175,-2.0175,-2.807,-1.2982
21,8.0,selection,DIE_LINKE,57,57,57,2.7895,-1.4386,-2.2456,-0.6316
