layer,alpha,split,compared_party_key,n_total,n_valid,n_pairs,mean_score,mean_delta,ci_low,ci_high
27,2.0,selection,GRUENE,57,57,57,5.0877,0.1053,-0.2811,0.5088
27,2.0,selection,SPD,57,57,57,4.9298,-0.3333,-0.8596,0.2632
27,2.0,selection,AfD,57,57,57,3.193,-0.0702,-0.4386,0.3513
27,2.0,selection,DIE_LINKE,57,57,57,4.5088,-0.6842,-1.1232,-0.2281
27,4.0,selection,CDU_CSU,57,57,57,4.5439,0.0877,-0.2281,0.4035
27,4.0,selection,GRUENE,57,57,57,5.0175,0.0351,-0.4039,0.4561
27,4.0,selection,SPD,57,57,57,4.7719,-0.4912,-1.0175,0.0702
27,4.0,selection,AfD,57,57,57,3.2105,-0.0526,-0.4211,0.3684
27,4.0,selection,DIE_LINKE,57,57,57,4.3684,-0.8246,-1.2456,-0.4031
27,8.0,selection,CDU_CSU,57,57,57,4.4035,-0.0526,-0.3509,0.2281
27,8.0,selection,GRUENE,57,57,57,4.9298,-0.0526,-0.4561,0.3509
27,8.0,selection,SPD,57,57,57,4.7719,-0.4912,-1.0004,0.0706
27,8.0,selection,AfD,57,57,57,3.1228,-0.1404,-0.5088,0.2632
27,8.0,selection,DIE_LINKE,57,57,57,4.4386,-0.7544,-1.1754,-0.3158
